[2020/01/30 10:10:16] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_mixup/preactresnet18_2.0', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=True, mixup_alpha=2.0, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/30 10:10:20] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/05/27 02:38:05] - 188 	 242.2 	 	 38.5 	 	 0.0010 	 1.6022 	 0.3938 	 1.9430 	 	 0.2348 	 	 0.8808 	 0.7782 	 1.3356 	 	 0.5214
[2022/05/27 02:42:46] - 189 	 242.2 	 	 38.5 	 	 0.0010 	 1.5891 	 0.4134 	 1.9329 	 	 0.2482 	 	 1.2428 	 0.7056 	 1.5889 	 	 0.4802
[2022/05/27 02:47:27] - 190 	 242.2 	 	 38.5 	 	 0.0010 	 1.5902 	 0.4194 	 1.9372 	 	 0.2498 	 	 0.9069 	 0.7828 	 1.3621 	 	 0.5244
[2022/05/27 02:52:08] - 191 	 242.2 	 	 38.5 	 	 0.0010 	 1.5778 	 0.4210 	 1.9262 	 	 0.2495 	 	 0.9546 	 0.7653 	 1.4167 	 	 0.5015
[2022/05/27 02:56:48] - 192 	 242.2 	 	 38.5 	 	 0.0010 	 1.5547 	 0.4507 	 1.9055 	 	 0.2691 	 	 1.0073 	 0.7629 	 1.4610 	 	 0.4929
[2022/05/27 03:01:29] - 193 	 242.2 	 	 38.5 	 	 0.0010 	 1.5937 	 0.4077 	 1.9368 	 	 0.2427 	 	 1.0382 	 0.7603 	 1.4628 	 	 0.5019
[2022/05/27 03:06:10] - 194 	 242.2 	 	 38.5 	 	 0.0010 	 1.6205 	 0.4071 	 1.9620 	 	 0.2412 	 	 1.1023 	 0.7404 	 1.4833 	 	 0.5102
[2022/05/27 03:10:50] - 195 	 242.2 	 	 38.5 	 	 0.0010 	 1.5960 	 0.4254 	 1.9423 	 	 0.2526 	 	 0.9133 	 0.7747 	 1.3855 	 	 0.5130
[2022/05/27 03:15:31] - 196 	 242.3 	 	 38.5 	 	 0.0010 	 1.6042 	 0.4185 	 1.9505 	 	 0.2468 	 	 0.9544 	 0.7723 	 1.4029 	 	 0.5143
[2022/05/27 03:20:12] - 197 	 242.2 	 	 38.5 	 	 0.0010 	 1.5971 	 0.4321 	 1.9426 	 	 0.2538 	 	 1.1208 	 0.7387 	 1.4981 	 	 0.5050
[2022/05/27 03:24:53] - 198 	 242.2 	 	 38.5 	 	 0.0010 	 1.5911 	 0.4108 	 1.9371 	 	 0.2460 	 	 0.9042 	 0.7731 	 1.4154 	 	 0.4976
[2022/05/27 03:29:33] - 199 	 242.2 	 	 38.5 	 	 0.0010 	 1.5963 	 0.4113 	 1.9460 	 	 0.2418 	 	 1.1010 	 0.7463 	 1.4958 	 	 0.5009
